ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Convertible bonds (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),symbol,Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve
AAM,2021,4,163042481781.0,61812295456,6134959920.0,7766546518.0,84836260629.0,2492419258.0,38045025902.0,,26236639402,,10688386500,1120000000.0,201087507683,6761017862,5544333271.0,1216684591.0,194326489821,194326489821.0,1287760139.0,-1774626024,,201087507683,51336000.0,0.0,84836260629.0,0.0,5837847302.0,123464110000.0,123464110000,,,1708663222.0,0.0,,1120000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2021,3,159309049925.0,25084434220,6006984920.0,8047526544.0,117436973162.0,2733131079.0,37728500767.0,,27040114267,,10688386500,0.0,197037550692,7009246397,5687252767.0,1321993630.0,190028304295,190028304295.0,1287760139.0,-6072811550,,197037550692,253944850.0,0.0,117436973162.0,0.0,5837847302.0,123464110000.0,123464110000,,,735258800.0,0.0,,0.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2021,2,160389910334.0,20758705252,11506984920.0,8492695685.0,117060079274.0,2571445203.0,38574240182.0,,27845853682,,10688386500,40000000.0,198964150516,9077984640,7755991010.0,1321993630.0,189886165876,189886165876.0,1287760139.0,-6214949969,,198964150516,33000000.0,0.0,117060079274.0,0.0,5837847302.0,123464110000.0,123464110000,,,888161440.0,2069000000.0,,40000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2021,1,165696588795.0,18431928733,10634959920.0,11867539153.0,121498598121.0,3263562868.0,39220198911.0,,28404312411,,10688386500,100000000.0,204916787706,11918870440,10604256192.0,1314614248.0,192997917266,192997917266.0,1287760139.0,-3103198579,,204916787706,167583370.0,0.0,121498598121.0,0.0,5837847302.0,123464110000.0,123464110000,,,1825441240.0,4072127202.0,,100000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2020,4,171282053841.0,26258747855,5634959920.0,17196382641.0,119394550727.0,2797412698.0,39537208808.0,,28661322308,,10688386500,160000000.0,210819262649,16717496437,15503668591.0,1213827846.0,194101766212,194101766212.0,1287760139.0,-1999349633,,210819262649,410772500.0,0.0,119394550727.0,0.0,5837847302.0,123464110000.0,123464110000,,,1275513000.0,7583127202.0,,160000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2020,3,180612689367.0,10028851603,28597459920.0,10047153085.0,129740343991.0,2198880768.0,40392863803.0,,29456977303,,10688386500,220000000.0,221005553170,19293350396,18251143570.0,1042206826.0,201712202774,201712202774.0,1287760139.0,5611086929,,221005553170,178510000.0,0.0,131055599872.0,0.0,5837847302.0,123464110000.0,123464110000,,,420968000.0,7678722003.0,,220000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2020,2,177816116066.0,13267773103,36597459920.0,7934862189.0,116959047295.0,3056973559.0,41123546469.0,,30127659969,,10688386500,280000000.0,218939662535,12760052194,11717845368.0,1042206826.0,206179610341,206179610341.0,1287760139.0,10078494496,,218939662535,228510000.0,0.0,118274303176.0,0.0,5837847302.0,123464110000.0,123464110000,,,102020979.0,4167722003.0,,280000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2020,1,177906017341.0,13239992486,32534619541.0,17335429299.0,110620438461.0,4175537554.0,41244800178.0,,30188913678,,10688386500,340000000.0,219150817519,12335686435,11260600881.0,1075085554.0,206815131084,206815131084.0,1287760139.0,10714015239,,219150817519,356770000.0,50000000.0,111935694342.0,0.0,5837847302.0,123464110000.0,123464110000,,,274438979.0,2484778302.0,,340000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2019,4,185708953316.0,13793393220,37534619541.0,19122527353.0,111849031059.0,3409382143.0,41799006204.0,,30505233687,,10688386500,400000000.0,227507959520,16092542851,15017457297.0,1075085554.0,211415416669,211415416669.0,1287760139.0,15314300824,,227507959520,435950000.0,350000000.0,113164286940.0,0.0,5837847302.0,123464110000.0,123464110000,,,777513969.0,0.0,,400000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2019,3,195081932046.0,3670320005,56064233780.0,28814075760.0,102646611493.0,3886691008.0,42604928831.0,,31267268160,,10688386500,621774171.0,237686860877,26276981220,24241981220.0,2035000000.0,211409879657,211409879657.0,1287760139.0,15365263812,,237686860877,397371181.0,450000000.0,102646611493.0,0.0,5837847302.0,123464110000.0,123464110000,,,2709542179.0,4543719470.0,,460000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2019,2,198901920883.0,19882037361,71152919920.0,24886150337.0,80290743194.0,2690070071.0,42325689721.0,,30928029050,,10688386500,681774171.0,241227610604,25170370116,23135370116.0,2035000000.0,216057240488,216057240488.0,1287760139.0,20012624643,,241227610604,228510000.0,450000000.0,80290743194.0,0.0,5837847302.0,123464110000.0,123464110000,,,590762790.0,0.0,,520000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2019,1,191517237006.0,18562028484,66021720614.0,25439031431.0,75204755464.0,6289701013.0,43556509571.0,,32062605529,,10688386500,778017542.0,235073746577,22696545142,19661545142.0,3035000000.0,212377201435,212377201435.0,1287760139.0,16330292590,,235073746577,166728000.0,210000000.0,75204755464.0,0.0,5837847302.0,99357010000.0,99357010000,,,200614479.0,0.0,,580000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2018,4,185331960146.0,11098787731,72259517920.0,31109921341.0,65189400109.0,5674333045.0,44625276641.0,,33002665287,,10688386500,836217542.0,229957236787,18276596825,15241596825.0,3035000000.0,211680639962,211680639962.0,1287760139.0,15633731117,,229957236787,189510000.0,210000000.0,65189400109.0,0.0,5837847302.0,99357010000.0,99357010000,,,248354055.0,0.0,,640000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2018,3,219663556195.0,14697560201,111447459920.0,49771767618.0,38756023009.0,4990745447.0,44106884810.0,,32618918310,,10688386500,700000000.0,263770441005,18748857775,15699812770.0,3049045005.0,245021583230,245021583230.0,1287760139.0,21106044996,,263770441005,1365491500.0,210000000.0,38756023009.0,0.0,5837847302.0,99357010000.0,99357010000,,,1294834132.0,0.0,,700000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2018,2,204146861974.0,39411145138,82447459920.0,51431290512.0,26378710029.0,4478256375.0,55259594952.0,,33711628452,,20688386500,760000000.0,259406456926,16814761404,13765716399.0,3049045005.0,242591695522,242591695522.0,1287760139.0,18676157288,,259406456926,1367032000.0,210000000.0,26378710029.0,0.0,5837847302.0,99357010000.0,99357010000,,,925889656.0,0.0,,760000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAM,2018,1,198525717897.0,37096421529,87447459920.0,51990348261.0,17717813745.0,4273674442.0,54925388177.0,,33207431669,,20688386500,820000000.0,253451106074,14762115780,11697219444.0,3064896336.0,238688990294,238688990294.0,1287760139.0,14773452060,,253451106074,1566718435.0,560000000.0,17717813745.0,0.0,5837847302.0,126358400000.0,126358400000,,,2811796360.0,0.0,,820000000.0,0.0,,,AAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2025,4,503170360447.0,38388700851,23373248775.0,409092369363.0,18158691323.0,14157350135.0,972911660138.0,6352900003.0,88993592945,567006194941.0,0,127832800328.0,1476082020585,711538692524,343078264885.0,368460427639.0,764543328061,764543328061.0,0.0,19676684244,36428113817.0,1476082020585,295186478559.0,66999999994.0,22155942817.0,0.0,439500000.0,708191030000.0,708191030000,,212064527844.0,2321117859.0,223603561743.0,66273290313.0,61559510015.0,,1207648233.0,7560548236.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2025,3,450849537219.0,11497944127,25143285184.0,375745107176.0,23952953294.0,14510247438.0,977253209400.0,34167400003.0,74346022788,561926335444.0,0,132050163913.0,1428102746619,679958486613,324667560888.0,355290925725.0,748144260006,748144260006.0,0.0,14045013814,25660716192.0,1428102746619,161997468104.0,74532827273.0,27950204788.0,0.0,439500000.0,708191030000.0,708191030000,,203344766586.0,209461260.0,206678534885.0,68766155435.0,63284008478.0,,1207648233.0,35375048236.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2025,2,434123320026.0,42216886188,22540946049.0,343090000809.0,15631393600.0,10644093380.0,948135766525.0,44109000003.0,71397915940,571507216366.0,0,135696684532.0,1382259086551,642438912441,275515389025.0,366923523416.0,739820174110,739820174110.0,0.0,6213694076,25167950034.0,1382259086551,244307057446.0,71479754081.0,19628645094.0,0.0,439500000.0,708191030000.0,708191030000,,215822029649.0,412629000.0,170510017403.0,71006404329.0,64690280203.0,,977256171.0,45086256174.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2025,1,355399830394.0,16911020277,25681318335.0,299146821275.0,6094185557.0,7566484950.0,1009924069434.0,90914000003.0,75844842943,588520350678.0,0,138767359220.0,1365323899828,631007494421,259740113410.0,371267381011.0,734316405406,734316405406.0,0.0,980911504,24896963902.0,1365323899827,180279597376.0,7394299996.0,10091437051.0,0.0,439500000.0,708191030000.0,708191030000,,200219436588.0,1845604993.0,170496584654.0,72670337442.0,66097021779.0,,0.0,90914000003.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2024,4,338201142715.0,11510430120,26588010013.0,278576713658.0,13269530449.0,8256458475.0,996066530330.0,95000000000.0,78822927681,510842724420.0,0,142507725166.0,1334267673045,608875691459,200201307045.0,408674384414.0,725391981586,725391981586.0,0.0,-7322332187,24275783773.0,1334267673045,165322200642.0,2844300001.0,17266781943.0,0.0,439500000.0,708191030000.0,708191030000,,232880892368.0,210124213.0,134930658002.0,75668365500.0,66839359666.0,,2154164742.0,97154164742.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2024,3,531482320572.0,39026675061,25047188076.0,459190208449.0,8095190027.0,123058959.0,615565975197.0,0.0,114292058197,302267595874.0,177009977400,20841505984.0,1147048295769,430551073610,279314013564.0,151237060046.0,716497222159,716497222159.0,0.0,8058692159,0.0,1147048295769,303912238268.0,43999999912.0,10306367764.0,0.0,439500000.0,708191030000.0,708191030000,,151237060046.0,26291492480.0,113211455879.0,0.0,20841505984.0,,344164742.0,344164742.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2024,2,520077209510.0,26495840965,25590000000.0,451037633502.0,16830676084.0,123058959.0,615563797670.0,0.0,109535064540,308380597840.0,175322000000,21171297548.0,1135641007180,421526899743,283746517472.0,137780382271.0,714114107437,714114107437.0,0.0,5675577437,0.0,1135641007180,191964447437.0,43999999912.0,19041853821.0,0.0,439500000.0,708191030000.0,708191030000,,137780382271.0,54738951738.0,117538985679.0,0.0,21171297548.0,,344164742.0,344164742.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2024,1,501885210335.0,16029395320,0.0,380027971899.0,20714676540.0,85113166576.0,498970860585.0,0.0,129509146160,288682077864.0,67322000000,12302798819.0,1000856070920,291110360752,220847211418.0,70263149334.0,709745710168,709745710168.0,0.0,1307180168,0.0,1000856070920,119172678242.0,55900000000.0,22925854277.0,84925000000.0,439500000.0,708191030000.0,708191030000,,70263149334.0,213718584.0,137068609783.0,0.0,12302798819.0,,344164742.0,344164742.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2023,4,468809637136.0,21263344768,20000000000.0,398681128754.0,27947820021.0,917343593.0,584345955035.0,0.0,171615256529,294702680293.0,67322000000,13329930471.0,1053155592171,304535934904,160944527552.0,143591407352.0,748619657267,748619657267.0,0.0,40181127267,0.0,1053155592171,253306440682.0,36900000000.0,29579551608.0,0.0,439500000.0,708191030000.0,708191030000,,96338731643.0,210000000.0,115316194139.0,0.0,13329930471.0,,31444164742.0,31444164742.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2023,3,311119312563.0,3904300878,0.0,277316722991.0,28668221934.0,1230066760.0,700109055643.0,0.0,167777746072,298696835128.0,67322000000,13936386701.0,1011228368206,277778169482,130983013683.0,146795155799.0,733450198724,733450198724.0,0.0,25011668724,0.0,1011228368206,153003490348.0,36900000000.0,30299953521.0,0.0,439500000.0,708191030000.0,708191030000,,101855792090.0,210000000.0,115415604993.0,0.0,13936386701.0,,146444164742.0,146444164742.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2023,2,427105037836.0,10157559631,0.0,391854338462.0,22992670150.0,2100469593.0,594636221762.0,0.0,169929584180,304722325433.0,67322000000,15186224407.0,1021741259598,288945653376,163801315604.0,125144337772.0,732795606222,732795606222.0,0.0,94533216222,0.0,1021741259598,172311424051.0,36900000000.0,24624401737.0,0.0,439500000.0,638014890000.0,638014890000,,80204974063.0,3339664000.0,135792221270.0,0.0,15186224407.0,,31544164742.0,31544164742.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2023,1,475275395455.0,16556702695,1000000000.0,432594092408.0,25001541393.0,123058959.0,569758233298.0,0.0,174421492714,269065171436.0,67322000000,15917646148.0,1045033628753,313010011149,163576392061.0,149433619088.0,732023617604,732023617604.0,0.0,93761227604,0.0,1045033628753,215840428326.0,36900000000.0,25001541393.0,0.0,439500000.0,638014890000.0,638014890000,,104494255379.0,24231359700.0,95556507239.0,0.0,15917646148.0,,37100000000.0,37100000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2022,4,447221040571.0,15812579609,1010230000.0,414149320806.0,15738219127.0,510691029.0,609696511311.0,0.0,180167384612,272532909484.0,67322000000,17292294215.0,1056917551882,317022676267,135729762764.0,181292913503.0,739894875615,739894875615.0,0.0,101632485615,0.0,1056917551882,239453952946.0,36900000000.0,15738219127.0,0.0,439500000.0,638014890000.0,638014890000,,136353549794.0,3380749000.0,95974583988.0,0.0,17292294215.0,,66450000000.0,66450000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2022,3,441267367379.0,31748611829,1010230000.0,386365144213.0,21650021052.0,493360285.0,618270680848.0,0.0,178384395888,272853460237.0,67322000000,17586465328.0,1059538048227,320044956535,130216820877.0,189828135658.0,739493091692,739493091692.0,0.0,101230701692,0.0,1059538048227,275514458202.0,0.0,21650021052.0,0.0,439500000.0,638014890000.0,638014890000,,144888771949.0,921700424.0,96868176252.0,0.0,17586465328.0,,74800000000.0,74800000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2022,2,366016769720.0,33280052512,1010230000.0,311220740409.0,17462300778.0,3043446021.0,733956160844.0,0.0,183347251751,278363730808.0,67322000000,18691255285.0,1099972930564,342890564234,145828644946.0,197061919288.0,757082366330,757082366330.0,0.0,118819976330,0.0,1099972930564,205022861402.0,0.0,17462300778.0,0.0,439500000.0,638014890000.0,638014890000,,152122555579.0,11942208533.0,92760309580.0,0.0,18691255285.0,,180300000000.0,180300000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2022,1,494376568696.0,124816145353,1010230000.0,333889977566.0,17462223351.0,17197992426.0,743416818107.0,0.0,426772581794,0.0,67322000000,116147884208.0,1237793386803,569035164392,356116508979.0,212918655413.0,668758222411,668758222411.0,0.0,30495832411,0.0,1237793386803,204003847661.0,0.0,17462223351.0,0.0,439500000.0,638014890000.0,638014890000,,159231063704.0,97746763002.0,160996948190.0,0.0,116147884208.0,,75000000000.0,75000000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2021,4,342662732491.0,90202549908,4113890000.0,211634262990.0,17258685256.0,19453344337.0,633388995336.0,0.0,434928202407,0.0,67322000000,20921789518.0,976051727827,307764046643,105950448203.0,201813598440.0,668287681184,668287681184.0,0.0,30025291184,0.0,976051727827,141713228613.0,0.0,17258685256.0,0.0,439500000.0,638014890000.0,638014890000,,138487006731.0,1655033858.0,79215175268.0,0.0,20921789518.0,,55000000000.0,55000000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2021,3,231158815652.0,66825020128,3500000000.0,133729445762.0,17999940452.0,9104409310.0,487315997276.0,0.0,366961973483,0.0,67322000000,21083810793.0,718474812928,266241639221,170452416610.0,95789222611.0,452233173707,452233173707.0,0.0,103775673707,0.0,718474812928,46439658940.0,0.0,17999940452.0,0.0,439500000.0,348000000000.0,348000000000,,21625648135.0,5765225315.0,91087131957.0,0.0,21083810793.0,,15000000000.0,15000000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2021,2,230131104003.0,26635786428,1000000000.0,184823887700.0,17504966880.0,166462995.0,401720321280.0,0.0,290264249238,0.0,67322000000,12185859042.0,631851425283,182091747363,106502438847.0,75589308516.0,449759677920,449759677920.0,0.0,101302177920,0.0,631851425283,94869689590.0,0.0,17504966880.0,0.0,439500000.0,348000000000.0,348000000000,,24465018650.0,950352498.0,85353455360.0,0.0,12185859042.0,,15000000000.0,15000000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2021,1,252222817564.0,57336761301,1000000000.0,176604306366.0,16899821459.0,381928438.0,403906127259.0,0.0,293862289621,0.0,67322000000,11599914638.0,656128944823,222316906603,160407880947.0,61909025656.0,433812038220,433812038220.0,0.0,85354538220,0.0,656128944823,56401671346.0,0.0,16899821459.0,0.0,439500000.0,348000000000.0,348000000000,,27304395790.0,468762650.0,82341371212.0,0.0,11599914638.0,,15000000000.0,15000000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2020,4,172752319697.0,19738848191,1000000000.0,134465379924.0,17157742632.0,390348950.0,407738340841.0,0.0,297479927858,0.0,67322000000,11364489983.0,580490660538,154858325746,92109931783.0,62748393963.0,425632334792,425632334792.0,0.0,77174834792,0.0,580490660538,34193028910.0,0.0,17157742632.0,0.0,439500000.0,348000000000.0,348000000000,,30143764097.0,416888029.0,82615230597.0,0.0,11364489983.0,,15000000000.0,15000000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2020,3,170873032490.0,19254355959,1000000000.0,131185077945.0,18487500494.0,946098092.0,411669051091.0,0.0,303387138372,0.0,67322000000,9387989719.0,582542083581,160352176676,93170784406.0,67181392270.0,422189906905,422189906905.0,0.0,73732406905,0.0,582542083581,30441559256.0,0.0,18487500494.0,0.0,439500000.0,348000000000.0,348000000000,,32983132404.0,845265197.0,68378641563.0,0.0,9387989719.0,,15000000000.0,15000000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2020,2,211731215324.0,9949503416,1000000000.0,182820224069.0,17269249375.0,692238464.0,411478718926.0,0.0,312865962583,0.0,67322000000,9698833343.0,623209934250,203390147116,132204646539.0,71185500577.0,419819787134,419819787134.0,0.0,71362287134,0.0,623209934250,30023629605.0,0.0,17269249375.0,0.0,439500000.0,348000000000.0,348000000000,,36293940711.0,232421029.0,67897780920.0,0.0,9698833343.0,,15210000000.0,15210000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT,2020,1,150202349511.0,5321283966,1000000000.0,128711346094.0,14634425248.0,535294203.0,420119919632.0,0.0,320680945396,0.0,67322000000,9525051236.0,570322269143,151231760289,74906986300.0,76324773989.0,419090508854,419090508854.0,0.0,70633008854,0.0,570322269143,25729832823.0,0.0,14634425248.0,0.0,439500000.0,348000000000.0,348000000000,,39363896292.0,7828888029.0,53387700000.0,0.0,9525051236.0,,16210000000.0,16210000000.0,AAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
